Protocol,Seed,nNodes,nFlows,MaxPaths,InitEnergy_J,PktInterval_s,PDR,Throughput_kbps,Delay_ms,Jitter_ms,TxPkts,RxPkts,CtrlBytes,NRL,EnergyConsumed_J,EnergyPerPkt_J,LiveNodes
QMAODV,20,5,4,3,50.0,0.25,0.396021,6.6636,1003.590548,125.518479,3116,1234,2060,0.309142,179.915263,0.145798,5
QMAODV,21,5,4,3,50.0,0.25,0.216624,3.645,1168.342398,145.759612,3116,675,2600,0.713306,179.814286,0.266392,5
QMAODV,22,5,4,3,50.0,0.25,0.379332,6.3828,1140.740935,137.048129,3116,1182,1822,0.285455,179.910629,0.152209,5
QMAODV,23,5,4,3,50.0,0.25,0.317073,5.3352,911.497422,120.275518,3116,988,1976,0.37037,179.836858,0.182021,5
QMAODV,24,5,4,3,50.0,0.25,0.370347,6.2316,631.517938,88.127755,3116,1154,2408,0.386418,179.914254,0.155905,5
QMAODV,25,5,4,3,50.0,0.25,0.366496,6.1668,683.305271,99.081884,3116,1142,5570,0.903224,180.050512,0.157662,5
QMAODV,26,5,4,3,50.0,0.25,0.316431,5.3244,662.206086,80.518495,3116,986,1220,0.229134,179.860079,0.182414,5
QMAODV,27,5,4,3,50.0,0.25,0.601091,10.1142,450.935416,63.645905,3116,1873,3340,0.330229,180.019031,0.096113,5
QMAODV,28,5,4,3,50.0,0.25,0.417843,7.0308,98.704364,32.754635,3116,1302,1880,0.267395,179.782628,0.138082,5
QMAODV,29,5,4,3,50.0,0.25,0.39249,6.6042,998.303816,105.273628,3116,1223,1864,0.282245,179.84893,0.147056,5
QMAODV,30,5,4,3,50.0,0.25,0.523107,8.802,190.128482,38.496681,3116,1630,3744,0.425358,180.144301,0.110518,5
QS2MAODV,1,5,4,3,50.0,0.25,0.294288,4.9518,644.12072,78.069314,3116,917,2336,0.471748,179.803651,0.196078,5
QS2MAODV,2,5,4,3,50.0,0.25,0.382221,6.4314,942.196304,106.462738,3116,1191,1600,0.248779,179.924994,0.151071,5
QS2MAODV,3,5,4,3,50.0,0.25,0.531772,8.9478,419.26847,58.791952,3116,1657,4228,0.472518,179.99886,0.108629,5
QS2MAODV,4,5,4,3,50.0,0.25,0.387356,6.5178,758.475945,88.556725,3116,1207,4146,0.636104,179.889737,0.149039,5
QS2MAODV,5,5,4,3,50.0,0.25,0.368742,6.2046,168.50766,29.025997,3116,1149,1640,0.26432,180.010556,0.156667,5
QS2MAODV,6,5,4,3,50.0,0.25,0.195122,3.2832,544.994711,102.763586,3116,608,2318,0.706019,179.816472,0.295751,5
QS2MAODV,7,5,4,3,50.0,0.25,0.359756,6.0534,681.314636,101.464027,3116,1121,2970,0.490633,179.916602,0.160497,5
QS2MAODV,8,5,4,3,50.0,0.25,0.292683,4.9248,500.920188,60.952693,3116,912,880,0.178687,179.859531,0.197214,5
QS2MAODV,9,5,4,3,50.0,0.25,0.275032,4.6278,962.776125,120.490869,3116,857,2118,0.457669,179.833816,0.209841,5
QS2MAODV,10,5,4,3,50.0,0.25,0.318357,5.3568,599.358486,130.531383,3116,992,542,0.10118,179.935047,0.181386,5
QS2MAODV,11,5,4,3,50.0,0.25,0.44448,7.479,1025.909386,130.628392,3116,1385,4260,0.569595,179.934489,0.129917,5
QS2MAODV,12,5,4,3,50.0,0.25,0.400834,6.7446,886.271464,101.115828,3116,1249,3254,0.48246,179.807173,0.143961,5
QS2MAODV,13,5,4,3,50.0,0.25,0.457317,7.695,513.715404,82.391902,3116,1425,2062,0.267966,179.962845,0.12629,5
QS2MAODV,14,5,4,3,50.0,0.25,0.415918,6.9984,696.080842,113.562767,3116,1296,2926,0.418096,179.871704,0.13879,5
QS2MAODV,15,5,4,3,50.0,0.25,0.576701,9.7038,180.040579,41.722549,3116,1797,2418,0.249181,179.970651,0.100151,5
QS2MAODV,16,5,4,3,50.0,0.25,0.457317,7.695,708.677756,103.700459,3116,1425,1930,0.250812,179.995666,0.126313,5
QS2MAODV,17,5,4,3,50.0,0.25,0.393132,6.615,982.034995,126.827598,3116,1225,2676,0.404535,179.913598,0.146868,5
QS2MAODV,18,5,4,3,50.0,0.25,0.370347,6.2316,714.229123,109.569445,3116,1154,1696,0.272161,179.833887,0.155835,5
QS2MAODV,19,5,4,3,50.0,0.25,0.444801,7.4844,119.302932,39.850887,3116,1386,2334,0.311849,179.902734,0.1298,5
QS2MAODV,20,5,4,3,50.0,0.25,0.403402,6.7878,982.278923,121.073659,3116,1257,1972,0.290521,179.91417,0.14313,5
QS2MAODV,21,5,4,3,50.0,0.25,0.221759,3.7314,1141.141485,142.011495,3116,691,2784,0.746101,179.814286,0.260223,5
QS2MAODV,22,5,4,3,50.0,0.25,0.380295,6.399,1105.087296,131.441783,3116,1185,2172,0.339428,179.910629,0.151823,5
QS2MAODV,23,5,4,3,50.0,0.25,0.325738,5.481,889.342773,118.606553,3116,1015,1976,0.360518,179.836858,0.177179,5
QS2MAODV,24,5,4,3,50.0,0.25,0.377086,6.345,381.553291,54.197725,3116,1175,1692,0.266667,179.909847,0.153115,5
QS2MAODV,25,5,4,3,50.0,0.25,0.379332,6.3828,693.628224,97.042226,3116,1182,5690,0.891458,180.019447,0.152301,5
QS2MAODV,26,5,4,3,50.0,0.25,0.325417,5.4756,652.765563,79.039447,3116,1014,1220,0.222807,179.857527,0.177374,5
QS2MAODV,27,5,4,3,50.0,0.25,0.609114,10.2492,449.755009,63.11437,3116,1898,3340,0.325879,180.011889,0.094843,5
QS2MAODV,28,5,4,3,50.0,0.25,0.425225,7.155,98.320687,32.104801,3116,1325,1848,0.258281,179.782628,0.135685,5
QS2MAODV,29,5,4,3,50.0,0.25,0.400193,6.7338,980.174014,103.348739,3116,1247,2308,0.342749,179.84893,0.144225,5
QS2MAODV,30,5,4,3,50.0,0.25,0.535623,9.0126,183.688632,37.332772,3116,1669,4110,0.456028,180.125336,0.107924,5
AODV,1,10,9,3,50.0,0.25,0.589074,9.912,451.522785,86.370902,7011,4130,41382,1.855529,360.444907,0.087275,10
AODV,2,10,9,3,50.0,0.25,0.438739,7.3824,411.970163,71.672139,7011,3076,20322,1.22345,360.839373,0.117308,10
AODV,3,10,9,3,50.0,0.25,0.422907,7.116,490.932676,97.267858,7011,2965,31090,1.94179,360.290603,0.121515,10
AODV,4,10,9,3,50.0,0.25,0.635287,10.6896,275.820314,42.81864,7011,4454,38532,1.602056,360.246887,0.080882,10
AODV,5,10,9,3,50.0,0.25,0.502496,8.4552,516.069342,65.320856,7011,3523,28816,1.514702,360.130446,0.102223,10
AODV,6,10,9,3,50.0,0.25,0.649123,10.9224,346.143288,62.962477,7011,4551,52504,2.136445,360.636022,0.079243,10
AODV,7,10,9,3,50.0,0.25,0.517187,8.7024,343.218929,57.763648,7011,3626,17042,0.87036,360.212314,0.099342,10
AODV,8,10,9,3,50.0,0.25,0.535587,9.012,457.730404,69.939511,7011,3755,37954,1.871776,360.426653,0.095986,10
AODV,9,10,9,3,50.0,0.25,0.539866,9.084,190.364893,37.262894,7011,3785,29928,1.46426,360.535209,0.095254,10
AODV,10,10,9,3,50.0,0.25,0.29796,5.0136,588.84356,118.92825,7011,2089,37716,3.343439,359.816716,0.172244,10
AODV,11,10,9,3,50.0,0.25,0.687063,11.5608,307.286586,45.536714,7011,4817,43348,1.666474,360.812377,0.074904,10
AODV,12,10,9,3,50.0,0.25,0.46912,7.8936,350.835417,52.79515,7011,3289,28054,1.579564,360.195077,0.109515,10
AODV,13,10,9,3,50.0,0.25,0.432606,7.2792,462.054092,65.813937,7011,3033,14272,0.871402,360.005167,0.118696,10
AODV,14,10,9,3,50.0,0.25,0.434745,7.3152,534.111495,105.562753,7011,3048,45710,2.77717,360.46971,0.118264,10
AODV,15,10,9,3,50.0,0.25,0.620739,10.4448,429.055108,71.050966,7011,4352,42340,1.801641,361.248295,0.083007,10
AODV,16,10,9,3,50.0,0.25,0.431893,7.2672,402.965077,60.190862,7011,3028,31190,1.907505,360.126936,0.118932,10
AODV,17,10,9,3,50.0,0.25,0.586507,9.8688,456.861725,72.564745,7011,4112,26378,1.187941,360.315977,0.087625,10
AODV,18,10,9,3,50.0,0.25,0.751248,12.6408,137.309861,30.810031,7011,5267,29860,1.049863,360.350167,0.068417,10
AODV,19,10,9,3,50.0,0.25,0.66253,11.148,271.393905,47.163756,7011,4645,29882,1.191325,360.518106,0.077614,10
AODV,20,10,9,3,50.0,0.25,0.616888,10.38,415.778876,62.456906,7011,4325,45512,1.948705,360.734166,0.083407,10
AODV,21,10,9,3,50.0,0.25,0.43118,7.2552,465.488181,74.278465,7011,3023,26858,1.645287,360.161734,0.119141,10
AODV,22,10,9,3,50.0,0.25,0.544145,9.156,343.00074,45.355782,7011,3815,26426,1.282753,360.788091,0.094571,10
AODV,23,10,9,3,50.0,0.25,0.749251,12.6072,412.899043,56.402816,7011,5253,28986,1.02185,360.824225,0.068689,10
AODV,24,10,9,3,50.0,0.25,0.489089,8.2296,395.060649,71.313309,7011,3429,22166,1.197088,360.151659,0.105031,10
AODV,25,10,9,3,50.0,0.25,0.517045,8.7,572.217384,110.353406,7011,3625,38234,1.953206,360.141872,0.099349,10
AODV,26,10,9,3,50.0,0.25,0.431893,7.2672,515.964825,75.253645,7011,3028,20990,1.283698,360.156485,0.118942,10
AODV,27,10,9,3,50.0,0.25,0.589787,9.924,253.153381,55.229558,7011,4135,43236,1.936316,360.482569,0.087178,10
AODV,28,10,9,3,50.0,0.25,0.445871,7.5024,240.071082,35.890291,7011,3126,20228,1.198313,360.149352,0.115211,10
AODV,29,10,9,3,50.0,0.25,0.743261,12.5064,309.813775,47.469645,7011,5211,44004,1.563786,360.737101,0.069226,10
AODV,30,10,9,3,50.0,0.25,0.514763,8.6616,489.380029,75.497942,7011,3609,30492,1.564607,360.386811,0.099858,10
PMAODV,1,10,9,3,50.0,0.25,0.457139,7.692,428.033592,75.838932,7011,3205,28490,1.646155,360.24855,0.112402,10
PMAODV,2,10,9,3,50.0,0.25,0.439024,7.3872,365.814858,68.071474,7011,3078,24064,1.44779,361.169325,0.117339,10
PMAODV,3,10,9,3,50.0,0.25,0.429611,7.2288,431.378863,86.056639,7011,3012,37336,2.295509,360.314213,0.119626,10
PMAODV,4,10,9,3,50.0,0.25,0.637284,10.7232,264.699432,45.044362,7011,4468,36994,1.53329,360.21925,0.080622,10
PMAODV,5,10,9,3,50.0,0.25,0.4821,8.112,419.83301,60.457551,7011,3380,23164,1.269121,360.124333,0.106546,10
PMAODV,6,10,9,3,50.0,0.25,0.641991,10.8024,267.288118,54.21582,7011,4501,42986,1.768578,360.598193,0.080115,10
PMAODV,7,10,9,3,50.0,0.25,0.568107,9.5592,239.402267,44.531052,7011,3983,18086,0.840889,360.204794,0.090436,10
PMAODV,8,10,9,3,50.0,0.25,0.574098,9.66,496.937684,78.892354,7011,4025,41640,1.915804,360.54176,0.089576,10
PMAODV,9,10,9,3,50.0,0.25,0.540579,9.096,199.626732,40.891457,7011,3790,29834,1.457735,360.547882,0.095131,10
PMAODV,10,10,9,3,50.0,0.25,0.317501,5.3424,792.314735,158.776622,7011,2226,31586,2.6277,359.882972,0.161672,10
PMAODV,11,10,9,3,50.0,0.25,0.71288,11.9952,336.567763,50.980049,7011,4998,40510,1.500971,361.00623,0.07223,10
PMAODV,12,10,9,3,50.0,0.25,0.743261,12.5064,342.712342,50.294029,7011,5211,36920,1.312039,360.542164,0.069189,10
PMAODV,13,10,9,3,50.0,0.25,0.430466,7.2432,462.661913,66.662999,7011,3018,12808,0.785902,360.009108,0.119287,10
PMAODV,14,10,9,3,50.0,0.25,0.448723,7.5504,710.374291,118.086196,7011,3146,44166,2.599774,360.7968,0.114684,10
PMAODV,15,10,9,3,50.0,0.25,0.619455,10.4232,437.58853,77.703504,7011,4343,37874,1.614944,360.717885,0.083057,10
PMAODV,16,10,9,3,50.0,0.25,0.440308,7.4088,380.430435,58.387255,7011,3087,26236,1.573864,360.058837,0.116637,10
PMAODV,17,10,9,3,50.0,0.25,0.594922,10.0104,516.803794,83.128336,7011,4171,32604,1.447561,360.277149,0.086377,10
PMAODV,18,10,9,3,50.0,0.25,0.746256,12.5568,143.889145,30.169829,7011,5232,29300,1.037065,360.334828,0.068871,10
PMAODV,19,10,9,3,50.0,0.25,0.765226,12.876,182.67175,36.81354,7011,5365,28316,0.977391,360.707073,0.067233,10
PMAODV,20,10,9,3,50.0,0.25,0.648267,10.908,484.093101,70.069534,7011,4545,44108,1.797172,360.697168,0.079361,10
PMAODV,21,10,9,3,50.0,0.25,0.440736,7.416,632.973921,91.705545,7011,3090,33194,1.989332,360.261521,0.116589,10
PMAODV,22,10,9,3,50.0,0.25,0.541292,9.108,312.531957,39.910501,7011,3795,31606,1.542283,360.751111,0.09506,10
PMAODV,23,10,9,3,50.0,0.25,0.72643,12.2232,381.843007,54.264993,7011,5093,31946,1.16158,360.804044,0.070843,10
PMAODV,24,10,9,3,50.0,0.25,0.494937,8.328,457.798453,77.099305,7011,3470,20816,1.110898,360.18331,0.103799,10
PMAODV,25,10,9,3,50.0,0.25,0.5092,8.568,544.33301,109.584859,7011,3570,37342,1.937027,360.275692,0.100918,10
PMAODV,26,10,9,3,50.0,0.25,0.420482,7.0752,443.351042,74.967501,7011,2948,21480,1.349314,360.15651,0.12217,10
PMAODV,27,10,9,3,50.0,0.25,0.603766,10.1592,309.60164,52.113727,7011,4233,32386,1.416822,360.468813,0.085157,10
PMAODV,28,10,9,3,50.0,0.25,0.536443,9.0264,407.333908,57.817109,7011,3761,22268,1.096438,360.494872,0.095851,10
PMAODV,29,10,9,3,50.0,0.25,0.469976,7.908,103.686975,20.42293,7011,3295,24298,1.365593,360.376918,0.109371,10
PMAODV,30,10,9,3,50.0,0.25,0.515761,8.6784,580.627209,85.590071,7011,3616,31842,1.630715,360.344496,0.099653,10
QMAODV,1,10,9,3,50.0,0.25,0.431322,7.2576,473.290949,78.431858,7011,3024,29306,1.794655,360.282905,0.119141,10
QMAODV,2,10,9,3,50.0,0.25,0.365854,6.156,554.635275,99.407904,7011,2565,20308,1.466176,360.43099,0.140519,10
QMAODV,3,10,9,3,50.0,0.25,0.391242,6.5832,596.214526,103.384354,7011,2743,40546,2.737338,360.42151,0.131397,10
QMAODV,4,10,9,3,50.0,0.25,0.604764,10.176,263.390774,41.17686,7011,4240,30822,1.346174,360.201719,0.084953,10
QMAODV,5,10,9,3,50.0,0.25,0.489374,8.2344,629.469054,81.376105,7011,3431,21694,1.170914,360.137197,0.104966,10
QMAODV,6,10,9,3,50.0,0.25,0.602339,10.1352,340.586708,64.138617,7011,4223,46844,2.054183,360.701733,0.085414,10
QMAODV,7,10,9,3,50.0,0.25,0.553416,9.312,334.54161,53.224102,7011,3880,16366,0.781119,360.228529,0.092842,10
QMAODV,8,10,9,3,50.0,0.25,0.497932,8.3784,290.923151,50.759819,7011,3491,50692,2.689031,360.59781,0.103294,10
QMAODV,9,10,9,3,50.0,0.25,0.528027,8.8848,218.297398,39.398401,7011,3702,31334,1.567421,360.617341,0.097411,10
QMAODV,10,10,9,3,50.0,0.25,0.293111,4.932,398.060762,123.492855,7011,2055,33480,3.017032,359.904717,0.175136,10
QMAODV,11,10,9,3,50.0,0.25,0.615319,10.3536,249.997547,38.695208,7011,4314,32572,1.398204,361.024854,0.083687,10
QMAODV,12,10,9,3,50.0,0.25,0.728855,12.264,375.720754,57.320151,7011,5110,35186,1.275132,360.616385,0.070571,10
QMAODV,13,10,9,3,50.0,0.25,0.414349,6.972,402.48758,69.216207,7011,2905,16426,1.047109,360.01369,0.123929,10
QMAODV,14,10,9,3,50.0,0.25,0.423477,7.1256,645.090834,110.933772,7011,2969,41922,2.614797,360.769524,0.121512,10
QMAODV,15,10,9,3,50.0,0.25,0.596206,10.032,386.752692,69.28767,7011,4180,33254,1.473241,360.59229,0.086266,10
QMAODV,16,10,9,3,50.0,0.25,0.427186,7.188,470.969509,69.464563,7011,2995,22266,1.376739,360.082689,0.120228,10
QMAODV,17,10,9,3,50.0,0.25,0.56882,9.5712,477.085793,75.233501,7011,3988,26776,1.24336,360.22989,0.090328,10
QMAODV,18,10,9,3,50.0,0.25,0.727428,12.24,138.919989,27.889047,7011,5100,26448,0.960349,360.414287,0.070669,10
QMAODV,19,10,9,3,50.0,0.25,0.731707,12.312,213.264276,37.725365,7011,5130,32038,1.156523,360.747873,0.070321,10
QMAODV,20,10,9,3,50.0,0.25,0.624305,10.5048,497.858838,73.325883,7011,4377,43508,1.840767,360.804657,0.082432,10
QMAODV,21,10,9,3,50.0,0.25,0.431607,7.2624,591.765479,89.881888,7011,3026,28696,1.756138,360.29204,0.119065,10
QMAODV,22,10,9,3,50.0,0.25,0.525603,8.844,398.135247,48.12141,7011,3685,28036,1.408915,360.781838,0.097906,10
