Protocol,Seed,nNodes,nFlows,MaxPaths,InitEnergy_J,PktInterval_s,PDR,Throughput_kbps,Delay_ms,Jitter_ms,TxPkts,RxPkts,CtrlBytes,NRL,EnergyConsumed_J,EnergyPerPkt_J,LiveNodes
AODV,23,20,19,3,2.000000,0.250000,0.633315,10.649937,12.983850,9.507166,14792,9368,479746,9.483545,28.956694,0.003091,20
AODV,25,20,19,3,2.000000,0.250000,0.887845,14.930147,34.468072,12.131227,14792,13133,177946,2.509173,28.991816,0.002208,20
AODV,26,20,19,3,2.000000,0.250000,0.749459,12.603032,8.826058,6.237308,14792,11086,145408,2.428956,29.028929,0.002619,20
AODV,27,20,19,3,2.000000,0.250000,0.951933,16.007874,7.264836,4.888530,14792,14081,122840,1.615521,28.990225,0.002059,20
AODV,29,20,19,3,2.000000,0.250000,0.906504,15.243916,47.633961,12.655368,14792,13409,101610,1.403286,29.015846,0.002164,20
AODV,30,20,19,3,2.000000,0.250000,0.672864,11.314989,9.084090,5.647507,14792,9953,105288,1.958985,29.039210,0.002918,20
AODV,28,20,19,3,2.000000,0.250000,0.702745,11.817474,53.595205,39.417501,14792,10395,908020,16.176224,29.052449,0.002795,20
PMAODV,1,20,19,3,2.000000,0.250000,0.790562,13.294232,32.488701,16.828759,14792,11694,231534,3.666553,29.025082,0.002482,20
PMAODV,2,20,19,3,2.000000,0.250000,0.158532,2.665895,57.050327,46.476053,14792,2345,546552,43.161336,29.029718,0.012379,20
PMAODV,5,20,19,3,2.000000,0.250000,0.647242,10.884126,42.278702,11.874557,14792,9574,42058,0.813507,29.029416,0.003032,20
PMAODV,4,20,19,3,2.000000,0.250000,0.953759,16.038568,13.750143,7.022130,14792,14108,101740,1.335465,29.014028,0.002057,20
PMAODV,3,20,19,3,2.000000,0.250000,0.744592,12.521179,33.293786,23.491213,14792,11014,894462,15.039142,29.037656,0.002636,20
PMAODV,6,20,19,3,2.000000,0.250000,0.877366,14.753937,28.799321,18.277009,14792,12978,242906,3.466065,28.964421,0.002232,20
PMAODV,8,20,19,3,2.000000,0.250000,0.668334,11.238821,17.167311,8.216156,14792,9886,70742,1.325144,29.007572,0.002934,20
PMAODV,7,20,19,3,2.000000,0.250000,0.661979,11.131958,31.330878,23.577841,14792,9792,532470,10.070012,29.064391,0.002968,20
PMAODV,9,20,19,3,2.000000,0.250000,0.932463,15.680463,8.456662,5.719629,14792,13793,64480,0.865710,29.028579,0.002105,20
PMAODV,11,20,19,3,2.000000,0.250000,0.409343,7.693412,11.639310,8.653381,14792,6055,66314,2.028137,28.949198,0.004781,20
PMAODV,13,20,19,3,2.000000,0.250000,0.537250,10.097365,6.127278,3.079255,14792,7947,82172,1.914815,29.025109,0.003652,20
PMAODV,12,20,19,3,2.000000,0.250000,0.950379,15.981726,10.824775,7.381721,14792,14058,175668,2.314064,28.950190,0.002059,20
PMAODV,10,20,19,3,2.000000,0.250000,0.529746,8.908295,133.907439,43.852150,14792,7836,1547920,36.581400,29.047111,0.003707,20
PMAODV,14,20,19,3,2.000000,0.250000,0.854178,14.364000,11.703052,6.870110,14792,12635,90038,1.319644,28.983138,0.002294,20
PMAODV,16,20,19,3,2.000000,0.250000,0.468023,8.307600,8.068135,4.714672,14792,6923,68954,1.844469,29.006853,0.004190,20
PMAODV,15,20,19,3,2.000000,0.250000,0.709573,11.932295,13.443288,10.133194,14792,10496,240542,4.243980,29.033132,0.002766,20
PMAODV,17,20,19,3,2.000000,0.250000,0.395146,7.014000,8.427982,5.328523,14792,5845,86066,2.726800,29.055700,0.004971,20
PMAODV,19,20,19,3,2.000000,0.250000,0.670565,11.902800,10.627522,8.504015,14792,9919,157400,2.938618,29.030307,0.002927,20
PMAODV,18,20,19,3,2.000000,0.250000,0.903326,15.190484,27.585364,14.081627,14792,13362,364624,5.053358,29.001041,0.002170,20
PMAODV,20,20,19,3,2.000000,0.250000,0.559424,9.407368,74.345436,27.631427,14792,8275,124148,2.778292,28.995057,0.003504,20
PMAODV,21,20,19,3,2.000000,0.250000,0.652380,10.970526,7.288095,5.005060,14792,9650,143476,2.753329,28.974474,0.003003,20
PMAODV,24,20,19,3,2.000000,0.250000,0.870471,14.637979,32.183194,13.412257,14792,12876,129244,1.858813,29.009860,0.002253,20
